sep=,
id,pageCat,imageCat,numberCat,itemInVolume,titleCat,titleBib,titleNormalized,author1,author2,author3,author4,contributor1,contributor2,contributor3,contributor4,place1,place2,publishers,year,format,histSubject,subjects,genres,mediaType,languages,systemManifestation,idManifestation,institutionOriginal,shelfmarkOriginal,provenanceAttribute,digitalCopyOriginal,targetOPAC,searchID,titleWork,systemWork,idWork,bound,comment,digitalCopy,copiesHAB
liddel387,,,,0,,"Causa aestus maris",,"Sfondrati, Pandolfo#100337066",,,,,,,,Ferrara,,Mamarella,1590,,,Physik,,Book,lat,GBV,30239009X,"Aberdeen, Sir Duncan Rice Library","pi 5089 a",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401022,,,,1,,,
liddel388,,,,0,,"De compositione et vsu theriacae libri duo",,"Silvaticus, Johannes Baptista#100408346",,,,,,,,"Frankfurt am Main",,Beatus,1600,,,Pharmazie,,Book,lat,VD16,"ZV 14346","Aberdeen, Sir Duncan Rice Library","pi 61089 h",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398271,,,,1,,,
liddel389,,,,0,,"Artificiosa curandae pestis methodus libellis duobus comprehensa",,"Simoni, Simone#124441270",,,,,,,,Leipzig,,Steinman,1576,,,Epidemiologie,,Book,lat,VD16,"S 6548","Aberdeen, Sir Duncan Rice Library","pi 615 Wec s",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401242,,,,1,,,
liddel390,,,,0,,"Consiliorvm medicinalivm Reineri Solenandri Bvdericensis, doctoris, medici Dvcis Clivensivm, &c. sectiones quinque",,"Solenander, Reiner#124555322",,,,,,,,"Frankfurt am Main",,Wechel,1596,,,Consilia,,Book,lat,VD16,"S 6945","Aberdeen, Sir Duncan Rice Library","pi f61089 a",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398251,,,,1,,,
liddel391,,,,0,,"C. Ivlii Solini Polyhistor, rervm toto orbe memorabilium thesaurus locupletissimus",,"Solinus, Gaius Iulius#118797948",,,,,,,,Basel,,Isingrin,1538,,,Geschichte,,Book,lat,VD16,"S 6968","Aberdeen, Sir Duncan Rice Library","pi f91(00) Sol",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401641,,,,1,,,
liddel392,,,,0,,"De inuentione, descriptione, temperie, viribus, et in primis vsu, thermarum D. Caroli IIII imperatoris, libellus breuis et vtilis / Scriptvs A Fabiano Sommero Philosophiae Et Artis medicae Doctore, ex Thermis Carolinis oriundo",,"Sommer, Fabian#124598293",,,,,,,,Leipzig,,Steinman,1571,,,Balneologie,,Book,lat,VD16,"S 6990","Aberdeen, Sir Duncan Rice Library","pi 61089 o",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397960,,,,1,,,
liddel393,,,,0,,"Themata Medica. De animae facvltatibvs, earvndemque fvnctionibvs",,"Spach, Israel#124765726",,,,,,,,Straßburg,,Bertram,1591,,,Physiologie,,Book,lat,VD16,"S 7125","Aberdeen, Sir Duncan Rice Library","pi 61089 t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397986,,,,1,,,
liddel394,,,,0,,"Elucidatio fabricae ususque astrolabii",,"Stöffler, Johannes#118798979",,,,,,,,Köln,,Falckenburg,1594,,,Astronomie,,Book,lat,VD16,"S 9194","Aberdeen, Sir Duncan Rice Library","pi 52241 Sto 1",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1196598,,,,1,,,
liddel395,,,,0,,"De intestinorum lumbricis theses medicae, quas scitu jussuq[ue] Collegii Medici in inclytâ Basiliem",,"Stupanus, Johann Niklaus#120745984",,,,,,,,Basel,,Waldkirch,1594,,,Physiologie,,Book,lat,GBV,0,"Aberdeen, Sir Duncan Rice Library","pi 61089 t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397989,,,,1,,,
liddel396,,,,0,,"Audomari Talaei Rhetorica & P. Rami praelectionibus observata",,"Talon, Omer#104268344",,,,,,,,"Frankfurt am Main",,Wechel,1584,,,Rhetorik,,Book,lat,VD16,"T 108","Aberdeen, Sir Duncan Rice Library","pi 8085 Tal 2",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400813,,,,1,,,
liddel397,,,,0,,"Regiment und kurtzer Bericht, wie man sich in Sterbenslaufften, da die Pestilentz ein reisset, halten, auch wie man sich vor dieser Sucht bewehren vnnd wie de Inficirten geheylet werden sollen",,"Theodorus, Jacobus#10413030X",,,,,,,,"Frankfurt am Main",,"Bassée, Nicolas",1586,,,Epidemiologie,,Book,ger,VD16,"T 833","Aberdeen, Sir Duncan Rice Library","pi 61089 i",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397943,,,,1,,,
liddel398,,,,0,,"New Wasserschatz, das ist: von allen heylsamen metallischen minerischen Badern unnd Wassern, Sonderlich aber von den newen erfundenen Sawerbrunnen zu Langen Schwalbach in der Nidergraffschafft Katzenelnbogen, und im Schwartzwald in dem loblichen Stifft Strassburg in S. Petersthal unnd der Greiszbach, bey dem Weiler Greiszbach gelegen",,"Theodorus, Jacobus#10413030X",,,,,,,,"Frankfurt am Main",,"Bassée, Nicolas",1593,,,Balneologie,,Book,ger,VD16,"T 824","Aberdeen, Sir Duncan Rice Library","pi 61529(43) The",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401299,,,,1,,,
liddel399,,,,0,,"Victoris Trincavellii Omnia opera",,"Trincavelli, Vittore#119091232",,,,,,,,Lyon,,Junta,1592,,,Medizin,,Book,lat,GBV,151127557,"Aberdeen, Sir Duncan Rice Library","pi f61081 Tri",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1437499,,,,1,,,
liddel400,,,,0,,"De catharsi. Themata medica breviter, et dilucida methodo proposita, quae universam eius vim, & naturam, cumq[ue] hac circumstantiarum observationem generaliter docent iuxta ornatissimorum in medicina procerum doctrinam",,"Turnetus, Jacobus",,,,,,,,"Frankfurt an der Oder",,Eichorn,1583,,,Therapeutik,,Book,lat,GBV,0,"Aberdeen, Sir Duncan Rice Library","pi 61089 t",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397985,,,,1,,,
liddel401,,,,0,,"Epitome trium terrae partium",,"Vadianus, Joachim#118625780",,,,,,,,Zürich,,Frosch,1548,,,Geographie,,Book,lat,VD16,"V 23","Aberdeen, Sir Duncan Rice Library","pi 91:22 Wat 1",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401694,,,,1,,,
liddel402,,,,1,,"Observationum medicinalium libri sex",,"Valleriola, François#119856379",,,,,,,,Lyon,,Gryphius,1573,,,Pathologie,,Book,lat,GBV,269248560,"Aberdeen, Sir Duncan Rice Library","pi f61089 a",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398250,,,,1,,,
liddel403,,,,2,,"Controversiarum medicarum et philosophicarum libri decem",,"Valles, Francisco#118959484",,,,,,,,"Frankfurt am Main",,Wechel,1582,,,Medizin,,Book,lat,VD16,"V 332","Aberdeen, Sir Duncan Rice Library","pi f61089 a",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398252,,,,1,,,
liddel404,,,,0,,"De motu tractatus",,"Varro, Michael#12272190X",,,,,,,,Genf,,Stoer,1584,,,Physik,,Book,lat,GBV,142814814,"Aberdeen, Sir Duncan Rice Library","pi 52089 a",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1196636,,,,1,,,
liddel405,,,,0,,"De iudiciis urinarum tractatus",,"Vassès, Jean#119856727",,,,,,,,Lyon,,Rouille,1549,,,Diagnostik,,Book,lat,GBV,332077926,"Aberdeen, Sir Duncan Rice Library","pi 61246 Vas",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398026,,,,1,,,
liddel406,,,,0,,"Liber de arte medendi",,"Vega, Cristóbal de#100653596",,,,,,,,Lyon,,Rouille,1564,,,Therapeutik,,Book,lat,GBV,571855776,"Aberdeen, Sir Duncan Rice Library","pi f615 Veg",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401238,,,,1,,,
liddel407,,,,0,,"Pub. Vegetii viri illustris mulomedicina",,"Vegetius Renatus, Flavius#11880409X",,,,,,,,Basel,,Perna,1574,,,"Antike Medizin",,Book,lat,VD16,"V 469","Aberdeen, Sir Duncan Rice Library","pi 61089 n",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},404006,,,,1,,,
liddel408,,,,0,,"Analysis methodica ivris pontificii",,"Venator, Daniel#100654223",,,,,,,,Mainz,,Behem,1579,,,Jurisprudenz,,Book,lat,VD16,"V 541","Aberdeen, Sir Duncan Rice Library","pi 3481 Ven",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},400002,,,,1,,,
liddel409,,,,0,,"Anatomes totius, aere insculpta delineatio cui addita est epitome innumeris mendis repurgata, quam de corporis humani fabrica conscriptis claris. And. Vesalius",,"Vesalius, Andreas#172433495",,,,,,,,Paris,,Wechel,1564,,,Anatomie,,Book,lat,GBV,45044340X,"Aberdeen, Sir Duncan Rice Library","pi f611 Ves a",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398012,,,,1,,,
liddel410,,,,0,,"Benedicti Victori Fauentini medici clariss. Medicationis empeiricae libri tres",,"Vettori, Benedetto#115697705",,,,,,,,"Frankfurt am Main",,Collinz,1598,,,Therapeutik,,Book,lat,VD16,"V 1767","Aberdeen, Sir Duncan Rice Library","pi 61089 q",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1437102,,,,1,,,
liddel411,,,,0,,"Practica in arte chirurgica copiosa",,"Vigo, Giovanni da#128765224",,,,,,,,Lyon,,Portonarus/Myt,1516,,,Chirurgie,,Book,lat,GBV,151101531,"Aberdeen, Sir Duncan Rice Library","pi 61692 San",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398492,,,,1,,,
liddel412,,,,0,,"Vitae virorvm illvstrivm, autoribus Aemylio Probo de uita excellentium imperatorum ex uetustorum & probatae fidei exemplarium collatione, à mendis quibus scatebat, repurgato",,,,,,,,,,Basel,,Petri,1563,,,Geschichte,,Book,lat,VD16,"V 1751","Aberdeen, Sir Duncan Rice Library","pi f920 Vit",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},859741,,,,1,,,
liddel413,,,,0,,"De vita, rebus gestis, ac obitu Stephani Primi Regis Poloniae, orationes duae",,"Warszewicki, Krzysztof#119864487",,,,,,,,Rostock,,Myliander,1587,,,Geschichte,,Book,lat,VD16,"ZV 22717","Aberdeen, Sir Duncan Rice Library","pi 089 r",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397511,,,,1,,,
liddel414,,,,1,,"Antidotarium speciale",,"Wecker, Johann Jacob#100679463",,,,,,,,Basel,,Episcopius,1581,,,Pharmazie,,Book,lat,VD16,"W 1355","Aberdeen, Sir Duncan Rice Library","pi 615 Wec g",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1431420,,,,1,,,
liddel415,,,,2,,"Antidotarium generale",,"Wecker, Johann Jacob#100679463",,,,,,,,Basel,,Episcopius,1580,,,Pharmazie,,Book,lat,VD16,"W 1351","Aberdeen, Sir Duncan Rice Library","pi 615 Wec g",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401240,,,,1,,,
liddel416,,,,0,,"Antidotarium speciale",,"Wecker, Johann Jacob#100679463",,,,,,,,Basel,,Episcopius,1581,,,Pharmazie,,Book,lat,VD16,"W 1355","Aberdeen, Sir Duncan Rice Library","pi 615 Wec s",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401241,,,,1,,,
liddel417,,,,0,,"In Pandectas iuris ciuilis",,"Wesenbeck, Matthaeus#11757287X",,,,,,,,Lyon,,Michel,1583,,,Jurisprudenz,,Book,lat,GBV,0,"Aberdeen, Sir Duncan Rice Library","pi f34541 Wes",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},856563,,,,1,,,
liddel418,,,,0,,"Artzney Buch : von etlichen bisz anher vnbekannten vnnd vnbeschriebenen Kranckheyten",,"Wier, Johannes#118632043",,,,,,,,"Frankfurt am Main",,"Bassée, Nicolas",1588,,,Pharmazie,,Book,ger,VD16,"W 2660","Aberdeen, Sir Duncan Rice Library","pi 61089 o",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397961,,,,1,,,
liddel419,,,,0,,"Ars magirica, hoc est, coquinaria, de cibariis, ferculis, opsoniis, almentis & potibus diversis parandis, eorumque facultatibus",,"Willich, Jodocus#124960812",,,,,,,,Zürich,,Gesner,1563,,,Pharmazie,,Book,lat,VD16,"W 3223","Aberdeen, Sir Duncan Rice Library","pi 615089 c",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},401253,,,,1,,,
liddel420,,,,0,,"Ein new Artzney Buch darinn fast alle Glieder desz menschlichen Leibs, sampt ihren Kranckheiten vnd Gebrechen vnd wie man dieselbigen curieren soll",,"Wirsung, Christoph#124557066",,,,,,,,"Neustadt an der Weinstraße",,Harisch,1582,,,Pharmazie,,Book,ger,VD16,"W 3607","Aberdeen, Sir Duncan Rice Library","pi f616 Wir",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398435,,,,1,,,
liddel421,,,,0,,"Vera totius medicinae forma",,"Wittesteyn, Carolus#10070560X",,,,,,,,Antwerpen,,Plantin,1588,,,Medizin,,Book,lat,GBV,151276641,"Aberdeen, Sir Duncan Rice Library","pi 6109 Wit 1²",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397998,,,,1,,,
liddel422,,,,0,,"Methodus tum simplicium tum compositorum medicamentorum",,"Wittich, Johannes#118880578",,,,,,,,Leipzig,,Gross,1596,,,Pharmazie,,Book,lat,VD16,"ZV 15574","Aberdeen, Sir Duncan Rice Library","pi 61089 q",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397968,,,,1,,,
liddel423,,,,0,,"Diodori Euchyontis De polychymia, libri quattuor",,"Wolf, Caspar#100131603",,,,,,,,Basel,,"s. n.",1567,,,Alchemie,,Book,lat,VD16,"W 4253","Aberdeen, Sir Duncan Rice Library","pi 54089 a",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1196768,,,,1,,,
liddel424,,,,0,,"Gynaeciorum siue de mulierum affectibus commentarii Graecorum Latinorum, barbarorum",,"Wolf, Caspar#100131603",,,,,,,,Basel,,Waldkirch,1586-1588,,,Gynäkologie,,Book,lat;grc,VD16,"W 4233","Aberdeen, Sir Duncan Rice Library","Pi 618082 Wol",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},398539,,,,1,,,
liddel425,,,,0,,"Opera quae in hunc diem edidit, in quinq[ue] tomos divisa: quorum argumentorum et seriem versa pagina ostendet",,"Zabarella, Giacomo#119079577",,,,,,,,Heidelberg,,Mareschal,1587,,,Philosophie,,Book,lat,VD16,"Z 2","Aberdeen, Sir Duncan Rice Library","pi f1602 Zab 1",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},397601,,,,1,,,
liddel426,,,,0,,"Almanach perpetuum exactissime nuper emendatum omnium celi motuum cum additionibus in eo factis tenens complementum",,"Avraham ben Šemu'el Zakut#100967280",,,,,,,,Venedig,,Liechtenstein,1502,,,Astronomie,,Book,lat,GBV,150833237,"Aberdeen, Sir Duncan Rice Library","pi 528 Mue",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},857565,,,,1,,,
liddel427,,,,0,,"Consiliorum & epistolarum medicinalium [v. 6-7]",,"Crato, Johannes#119440067",,,,,,,,"Frankfurt am Main",,Wechel,1611,,,Consilia,,Book,lat,GBV,,"Aberdeen, Sir Duncan Rice Library","pi 6108 Cra 1",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},858211,,,,1,,,
liddel428,,,,1,,"De Febribus. Disputatio Prima, Continens Naturam, Differentias, causas, signa & curationem febris in genere",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1605,,,Pathologie,,Book,lat,VD17,14:701922D,"Aberdeen, Sir Duncan Rice Library","SB 6102 Lid d",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1379343,,,,1,,,
liddel429,,,,2,,"Disputatio II. De Febribus. Continens Febris Ephemerae Naturam, differentias, causas, signa & curationem",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1605,,,Pathologie,,Book,lat,VD17,14:701925B,"Aberdeen, Sir Duncan Rice Library","SB 6102 Lid d",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1379343,,,,1,,,
liddel430,,,,3,,"Disputatio III. De Febribus. Continens Putridarum Febrium Et putredinis, naturam, differentias, & causas",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1605,,,Pathologie,,Book,lat,VD17,14:701921W,"Aberdeen, Sir Duncan Rice Library","SB 6102 Lid d",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1379343,,,,1,,,
liddel431,,,,4,,"Disputatio V. De Febribus. Continens Methodum Curandi febres putridas in genere",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1605,,,Pathologie,,Book,lat,VD17,14:701927S,"Aberdeen, Sir Duncan Rice Library","SB 6102 Lid d",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1379343,,,,1,,,
liddel432,,,,5,,"Disputatio VI. De Febribus. Continens Curationem Omnium febrium putridarum in specie",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1605,,,Pathologie,,Book,lat,VD17,14:701928Z,"Aberdeen, Sir Duncan Rice Library","SB 6102 Lid d",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1379343,,,,1,,,
liddel433,,,,6,,"Disputatio De Febri Hectica",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1605,,,Pathologie,,Book,lat,VD17,14:692502A,"Aberdeen, Sir Duncan Rice Library","SB 6102 Lid d",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1379343,,,,1,,,
liddel434,,,,7,,"Disputatio IIX. De Pestis Febrisque Pestilentialis natura, caussis, differentiis & signis, &c",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1605,,,Pathologie,,Book,lat,VD17,14:696335Z,"Aberdeen, Sir Duncan Rice Library","SB 6102 Lid d",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1379343,,,,1,,,
liddel435,,,,8,,"Disputatio IX. De Praeservatione Et Curatione Pestis",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1605,,,Pathologie,,Book,lat,VD17,14:696341A,"Aberdeen, Sir Duncan Rice Library","SB 6102 Lid d",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1379343,,,,1,,,
liddel436,,,,9,,"Disputatio X. De Variolis Et Morbillis",,"Liddell, Duncan#117671622",,,,,,,,Helmstedt,,Lucius,1606,,,Pathologie,,Book,lat,VD17,14:691880Z,"Aberdeen, Sir Duncan Rice Library","SB 6102 Lid d",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},1379343,,,,1,,,
liddel437,,,,0,,"Consiliorvm Et Epistolarum Medicinalium, Io. Cratonis A Kraftheim, Archiatri Cæsarei ... Liber Sextvs",,"Crato, Johannes#119440067",,,,,,,,Hanau,,Wechel,1611,,,Consilia,,Book,lat,VD17,23:241434A,"Aberdeen, Sir Duncan Rice Library","pi 6108 Cra 1",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},858211,,,,1,,,
liddel438,,,,1,,"Consiliorvm Et Epistolarum Medicinalium, Io. Cratonis A Kraftheim, Archiatri Cæsarei ... Liber Septimvs",,"Crato, Johannes#119440067",,,,,,,,Hanau,,Wechel,1611,,,Consilia,,Book,lat,VD17,1:062126Z,"Aberdeen, Sir Duncan Rice Library","pi 6108 Cra 1",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},858211,,,,1,,,
liddel439,,,,0,,"De febribus libri tres",,"Liddell, Duncan#117671622",,,,,,,,Hamburg,,"Sumptibus Frobenianis",1610,,,Pathologie,,Book,lat,VD17,23:634805D,"Aberdeen, Sir Duncan Rice Library","SB 61692 Lid d 1",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},627438,,,,1,,,
liddel440,,,,0,,"Apotelesma, sive corpus perfectum scholiorum ad quatuor libros Institutionum iuris civilis",,"Münsinger von Frundeck, Joachim#118747622",,,,,,,,Lyon,,Rouillius,1586,,,Jurisprudenz,,Book,lat,GBV,,"Aberdeen, Sir Duncan Rice Library","pi 3455 I 2",,,https://aulib.abdn.ac.uk/F?func=direct&local_base=ABN01&doc_number={ID},856536,,,,1,,,
